                       Time(s)                         E(mV)                         I(mA)                         Q(mC)                 Capacity(mAh)                    Energy(Wh)                          P(W)
                     11.700000                   2075.137207                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     11.800000                   2075.220947                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     11.900000                   2075.304932                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.000000                   2075.556641                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.100000                   2075.388672                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.200000                   2075.808350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.300000                   2075.808350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.400000                   2075.808350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.500000                   2075.892334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.600000                   2075.892334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.700000                   2075.976074                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.800000                   2076.144043                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     12.900000                   2076.060059                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.000000                   2076.395752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.100000                   2076.395752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.200000                   2076.479492                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.300000                   2076.563477                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.400000                   2076.563477                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.500000                   2076.731201                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.600000                   2076.983154                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.700000                   2077.150879                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.800000                   2077.066895                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     13.900000                   2077.402588                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.000000                   2077.318604                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.100000                   2077.402588                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.200000                   2077.486328                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.300000                   2077.570312                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.400000                   2077.570312                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.500000                   2078.073730                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.600000                   2077.906006                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.700000                   2077.822021                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.800000                   2078.073730                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     14.900000                   2078.157715                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.000000                   2078.157715                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.100000                   2078.241699                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.200000                   2078.409424                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.300000                   2078.409424                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.400000                   2078.661133                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.500000                   2078.828857                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.600000                   2078.577148                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.700000                   2078.912842                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.800000                   2078.996582                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     15.900000                   2078.996582                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.000000                   2079.248535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.100000                   2079.332275                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.200001                   2079.248535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.299999                   2079.500244                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.400000                   2079.667969                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.500000                   2079.835693                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.600000                   2079.835693                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.700001                   2079.583984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.799999                   2079.919678                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     16.900000                   2080.171387                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.000000                   2080.003662                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.100000                   2080.087402                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.200001                   2080.171387                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.299999                   2080.003662                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.400000                   2080.255371                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.500000                   2080.507080                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.600000                   2080.674805                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.700001                   2080.758789                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.799999                   2080.591064                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     17.900000                   2080.758789                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.000000                   2080.926514                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.100000                   2080.926514                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.200001                   2081.094238                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.299999                   2081.262207                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.400000                   2081.346191                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.500000                   2081.429932                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.600000                   2081.262207                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.700001                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.799999                   2081.681641                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     18.900000                   2081.513916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.000000                   2081.681641                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.100000                   2082.101318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.200001                   2082.017334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.299999                   2081.849609                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.400000                   2082.017334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.500000                   2082.101318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.600000                   2082.352783                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.700001                   2082.269043                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     19.799999                   2082.604736                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
